date_key ;sale_date
757966;22/2/2021
757967;14/12/2023
757968;5/9/2024
757969;7/5/2022
757970;1/7/2024
757971;16/6/2021
757972;13/1/2023
757973;15/4/2023
757974;28/5/2022
757975;2/4/2020
757976;4/1/2024
757977;28/10/2024
757978;8/4/2022
757979;8/10/2022
757980;26/9/2021
757981;15/4/2023
757982;28/1/2021
757983;3/3/2020
757984;29/7/2021
757985;27/6/2022
757986;11/7/2024
757987;11/4/2022
757988;14/2/2023
757989;2/8/2020
757990;6/6/2020
757991;30/12/2021
757992;12/6/2021
757993;2/7/2023
757994;9/1/2023
757995;23/9/2021
757996;23/10/2024
757997;27/10/2024
757998;30/6/2021
757999;12/6/2022
758000;31/5/2022
758001;30/3/2024
758002;4/3/2021
758003;26/7/2023
758004;17/1/2022
758005;20/7/2021
758006;27/1/2022
758007;31/1/2022
758008;9/6/2020
758009;27/5/2024
758010;4/1/2022
758011;11/8/2020
758012;26/4/2023
758013;22/11/2020
758014;15/4/2021
758015;5/12/2022
758016;18/12/2023
758017;7/1/2022
758018;27/10/2024
758019;20/8/2022
758020;4/10/2024
758021;11/8/2021
758022;12/8/2021
758023;20/10/2021
758024;13/4/2024
758025;13/1/2021
758026;11/1/2021
758027;5/2/2021
758028;22/4/2020
758029;7/5/2021
758030;16/7/2023
758031;4/7/2022
758032;8/11/2023
758033;30/3/2023
758034;22/7/2021
758035;10/12/2021
758036;22/6/2021
758037;25/8/2022
758038;18/3/2023
758039;6/7/2021
758040;6/2/2022
758041;13/9/2023
758042;28/4/2021
758043;31/8/2022
758044;21/6/2023
758045;28/9/2023
758046;21/9/2024
758047;30/1/2022
758048;6/9/2021
758049;26/9/2020
758050;30/11/2021
758051;7/8/2020
758052;11/7/2021
758053;12/8/2023
758054;22/5/2024
758055;28/2/2023
758056;16/5/2023
758057;12/12/2020
758058;31/12/2021
758059;10/12/2020
758060;11/8/2024
758061;2/7/2021
758062;11/10/2023
758063;17/8/2021
758064;31/3/2021
758065;18/4/2024
758066;17/4/2023
758067;23/6/2020
758068;17/8/2024
758069;24/4/2024
758070;1/7/2023
758071;29/11/2021
758072;21/12/2022
758073;28/11/2020
758074;11/8/2022
758075;16/2/2024
758076;2/7/2024
758077;25/2/2021
758078;29/8/2023
758079;6/8/2024
758080;5/1/2020
758081;31/7/2024
758082;6/10/2024
758083;3/7/2023
758084;23/5/2021
758085;21/4/2021
758086;29/8/2021
758087;4/5/2020
758088;12/1/2020
758089;16/9/2023
758090;26/5/2022
758091;26/10/2024
758092;28/11/2022
758093;22/3/2024
758094;28/7/2021
758095;9/11/2021
758096;27/1/2021
758097;20/8/2021
758098;29/5/2021
758099;27/1/2021
758100;28/2/2024
758101;30/4/2022
758102;7/7/2020
758103;4/7/2021
758104;10/11/2020
758105;7/11/2022
758106;30/10/2023
758107;27/6/2022
758108;22/9/2021
758109;14/1/2024
758110;25/6/2024
758111;12/12/2021
758112;1/2/2020
758113;16/8/2024
758114;3/9/2020
758115;25/9/2022
758116;2/5/2020
758117;10/7/2022
758118;25/6/2022
758119;7/1/2024
758120;3/10/2023
758121;18/1/2024
758122;7/11/2022
758123;17/6/2022
758124;15/5/2024
758125;15/4/2023
758126;26/5/2022
758127;10/1/2023
758128;20/7/2020
758129;23/6/2020
758130;10/12/2020
758131;18/3/2022
758132;21/12/2020
758133;28/11/2020
758134;18/2/2023
758135;22/12/2021
758136;19/7/2022
758137;26/11/2021
758138;21/11/2020
758139;9/1/2021
758140;27/5/2021
758141;12/5/2024
758142;17/2/2021
758143;26/2/2024
758144;30/1/2023
758145;11/10/2022
758146;31/12/2020
758147;8/2/2022
758148;5/4/2024
758149;21/10/2020
758150;28/4/2021
758151;10/3/2020
758152;23/1/2021
758153;10/2/2020
758154;4/2/2024
758155;17/9/2021
758156;23/1/2023
758157;21/11/2021
758158;1/9/2020
758159;10/10/2021
758160;17/6/2024
758161;1/8/2024
758162;4/9/2020
758163;26/7/2023
758164;27/5/2024
758165;10/8/2024
758166;4/1/2020
758167;15/5/2023
758168;7/4/2020
758169;29/5/2020
758170;6/7/2024
758171;7/6/2022
758172;29/5/2021
758173;29/10/2020
758174;14/4/2020
758175;31/7/2023
758176;2/5/2020
758177;2/4/2021
758178;27/7/2020
758179;1/4/2020
758180;4/12/2023
758181;5/12/2022
758182;20/5/2021
758183;2/8/2022
758184;15/2/2020
758185;7/3/2021
758186;1/9/2022
758187;6/10/2023
758188;13/4/2022
758189;26/10/2021
758190;4/2/2022
758191;30/7/2022
758192;26/7/2021
758193;16/8/2023
758194;23/11/2022
758195;9/7/2020
758196;9/7/2021
758197;7/2/2024
758198;17/8/2020
758199;13/6/2023
758200;18/7/2020
758201;24/3/2021
758202;19/9/2020
758203;6/9/2022
758204;5/1/2022
758205;21/10/2022
758206;23/3/2021
758207;8/9/2023
758208;4/6/2020
758209;13/12/2020
758210;30/10/2021
758211;5/5/2023
758212;14/3/2022
758213;7/10/2020
758214;26/3/2021
758215;13/11/2020
758216;19/11/2021
758217;25/8/2021
758218;29/12/2021
758219;26/11/2020
758220;1/2/2024
758221;16/8/2023
758222;10/7/2023
758223;19/9/2021
758224;5/8/2024
758225;2/7/2022
758226;8/8/2021
758227;25/8/2024
758228;3/7/2021
758229;4/3/2022
758230;30/11/2021
758231;12/6/2022
758232;9/4/2020
758233;12/9/2021
758234;22/12/2023
758235;28/5/2020
758236;28/2/2021
758237;14/12/2020
758238;2/7/2024
758239;22/1/2023
758240;10/11/2022
758241;2/1/2024
758242;25/11/2022
758243;13/4/2021
758244;12/10/2020
758245;5/8/2020
758246;27/11/2022
758247;7/11/2024
758248;26/2/2021
758249;19/6/2024
758250;9/9/2020
758251;16/3/2024
758252;19/6/2022
758253;31/12/2021
758254;30/1/2023
758255;25/10/2023
758256;6/11/2021
758257;25/11/2022
758258;22/8/2021
758259;16/5/2022
758260;26/3/2022
758261;13/1/2021
758262;7/1/2024
758263;6/7/2023
758264;30/11/2021
758265;15/5/2023
758266;13/8/2020
758267;28/12/2021
758268;22/6/2020
758269;4/7/2021
758270;13/1/2024
758271;7/12/2020
758272;4/8/2021
758273;30/1/2021
758274;19/8/2023
758275;18/4/2021
758276;7/7/2021
758277;19/6/2021
758278;12/1/2021
758279;9/10/2024
758280;30/5/2020
758281;15/9/2023
758282;8/11/2020
758283;12/1/2022
758284;22/4/2021
758285;25/3/2020
758286;1/6/2024
758287;31/1/2023
758288;6/12/2023
758289;30/3/2022
758290;28/1/2022
758291;10/5/2020
758292;22/2/2023
758293;1/9/2021
758294;7/6/2024
758295;5/6/2020
758296;17/4/2022
758297;8/3/2020
758298;27/8/2024
758299;27/1/2024
758300;2/7/2024
758301;22/2/2023
758302;18/3/2021
758303;5/9/2020
758304;1/2/2024
758305;30/9/2022
758306;8/1/2020
758307;9/9/2023
758308;25/10/2022
758309;2/10/2020
758310;3/2/2022
758311;10/2/2021
758312;18/12/2021
758313;27/3/2024
758314;3/2/2022
758315;21/5/2024
758316;6/8/2024
758317;27/12/2021
758318;24/5/2023
758319;19/1/2022
758320;3/11/2020
758321;9/10/2021
758322;4/6/2021
758323;16/11/2021
758324;27/8/2020
758325;13/6/2022
758326;15/3/2024
758327;24/10/2022
758328;3/6/2022
758329;16/2/2023
758330;12/9/2023
758331;11/5/2021
758332;13/1/2022
758333;19/8/2024
758334;14/11/2023
758335;11/9/2024
758336;1/11/2023
758337;13/5/2021
758338;1/11/2024
758339;3/9/2020
758340;2/10/2023
758341;3/5/2021
758342;18/3/2023
758343;9/8/2024
758344;15/7/2023
758345;11/1/2021
758346;18/10/2023
758347;25/10/2021
758348;21/6/2021
758349;10/7/2023
758350;20/4/2022
758351;11/5/2022
758352;10/2/2023
758353;3/9/2023
758354;7/4/2024
758355;9/11/2021
758356;27/9/2023
758357;16/11/2022
758358;13/12/2023
758359;28/4/2020
758360;20/11/2021
758361;11/2/2024
758362;1/1/2024
758363;26/7/2021
758364;10/5/2022
758365;19/9/2023
758366;11/8/2024
758367;18/1/2021
758368;19/12/2022
758369;28/3/2024
758370;27/1/2023
758371;27/6/2020
758372;6/10/2022
758373;9/11/2021
758374;29/9/2024
758375;27/8/2023
758376;25/6/2022
758377;29/6/2023
758378;22/6/2021
758379;20/2/2023
758380;10/4/2020
758381;17/12/2020
758382;9/9/2023
758383;8/3/2023
758384;16/12/2020
758385;23/5/2024
758386;3/4/2020
758387;13/8/2023
758388;22/2/2020
758389;6/2/2022
758390;8/2/2022
758391;3/9/2020
758392;9/3/2020
758393;28/3/2022
758394;26/11/2020
758395;29/10/2023
758396;19/11/2022
758397;13/1/2021
758398;8/12/2022
758399;25/6/2021
758400;15/7/2022
758401;28/2/2022
758402;3/9/2022
758403;9/5/2020
758404;20/3/2023
758405;25/2/2022
758406;24/3/2024
758407;5/1/2022
758408;5/4/2023
758409;29/3/2022
758410;23/9/2023
758411;25/2/2024
758412;14/7/2023
758413;6/8/2024
758414;21/1/2023
758415;29/7/2023
758416;12/11/2021
758417;4/2/2021
758418;9/8/2023
758419;28/4/2024
758420;5/5/2024
758421;26/10/2020
758422;11/10/2021
758423;7/7/2023
758424;18/8/2022
758425;30/12/2021
758426;25/4/2024
758427;6/9/2024
758428;12/7/2021
758429;11/7/2020
758430;23/12/2023
758431;2/8/2022
758432;24/4/2023
758433;3/9/2021
758434;1/4/2021
758435;25/2/2022
758436;3/9/2022
758437;24/5/2021
758438;26/2/2024
758439;12/7/2020
758440;5/5/2020
758441;23/2/2023
758442;11/8/2021
758443;15/8/2022
758444;22/4/2021
758445;8/9/2021
758446;17/4/2023
758447;24/4/2023
758448;3/1/2024
758449;20/1/2024
758450;23/4/2024
758451;19/1/2021
758452;27/4/2021
758453;25/7/2022
758454;12/2/2024
758455;11/5/2023
758456;25/7/2024
758457;13/1/2024
758458;26/4/2023
758459;30/8/2021
758460;31/12/2020
758461;17/4/2024
758462;10/8/2021
758463;12/8/2024
758464;20/3/2020
758465;8/8/2022
758466;3/6/2021
758467;18/1/2023
758468;8/5/2020
758469;29/10/2020
758470;18/7/2021
758471;4/3/2021
758472;30/3/2020
758473;21/4/2024
758474;31/12/2022
758475;31/8/2022
758476;3/10/2021
758477;7/3/2023
758478;22/2/2023
758479;27/9/2023
758480;18/4/2024
758481;3/4/2020
758482;12/8/2022
758483;10/5/2022
758484;9/3/2024
758485;25/12/2020
758486;2/9/2020
758487;20/10/2024
758488;19/6/2022
758489;11/9/2024
758490;13/6/2024
758491;27/1/2024
758492;7/10/2024
758493;8/10/2022
758494;9/9/2022
758495;2/7/2022
758496;18/3/2022
758497;19/3/2023
758498;16/2/2023
758499;22/8/2022
758500;24/5/2023
758501;27/5/2021
758502;6/8/2024
758503;5/6/2023
758504;25/3/2021
758505;31/5/2021
758506;20/3/2022
758507;17/8/2020
758508;29/9/2020
758509;13/8/2023
758510;10/6/2022
758511;3/4/2022
758512;28/4/2021
758513;4/10/2022
758514;6/8/2024
758515;2/6/2020
758516;8/9/2021
758517;9/11/2020
758518;28/9/2023
758519;28/3/2023
758520;26/9/2020
758521;4/6/2024
758522;14/8/2021
758523;9/6/2021
758524;2/8/2024
758525;20/6/2022
758526;1/8/2022
758527;26/6/2023
758528;29/8/2020
758529;8/5/2020
758530;8/2/2022
758531;26/3/2023
758532;14/5/2023
758533;5/6/2023
758534;9/8/2020
758535;8/4/2020
758536;20/9/2024
758537;7/8/2022
758538;1/4/2024
758539;26/4/2024
758540;18/3/2021
758541;11/4/2020
758542;14/7/2022
758543;25/11/2020
758544;5/1/2024
758545;15/6/2022
758546;3/8/2022
758547;25/4/2020
758548;19/12/2021
758549;4/8/2023
758550;1/8/2020
758551;6/5/2020
758552;8/7/2020
758553;2/9/2024
758554;4/5/2023
758555;30/5/2022
758556;4/12/2020
758557;25/6/2020
758558;16/9/2022
758559;8/12/2022
758560;26/8/2023
758561;15/1/2022
758562;7/2/2022
758563;31/7/2021
758564;9/10/2022
758565;15/9/2020
758566;29/10/2022
758567;30/1/2024
758568;30/9/2020
758569;6/1/2022
758570;20/3/2022
758571;11/9/2023
758572;22/10/2023
758573;22/5/2023
758574;18/8/2021
758575;27/9/2022
758576;14/12/2022
758577;8/11/2021
758578;26/2/2020
758579;30/8/2024
758580;1/3/2023
758581;28/1/2020
758582;17/10/2022
758583;12/2/2021
758584;27/9/2024
758585;22/12/2023
758586;20/2/2021
758587;16/1/2022
758588;22/9/2020
758589;10/8/2020
758590;23/8/2024
758591;18/10/2024
758592;3/4/2024
758593;4/11/2024
758594;17/12/2021
758595;15/7/2020
758596;3/11/2021
758597;27/5/2022
758598;12/2/2024
758599;8/2/2022
758600;11/4/2023
758601;2/5/2021
758602;24/2/2020
758603;3/5/2021
758604;26/3/2021
758605;13/9/2024
758606;8/5/2021
758607;7/8/2021
758608;31/1/2020
758609;29/3/2021
758610;1/9/2021
758611;21/12/2022
758612;31/10/2024
758613;17/1/2023
758614;11/5/2023
758615;12/8/2021
758616;28/10/2024
758617;18/1/2023
758618;19/11/2021
758619;16/4/2021
758620;3/2/2021
758621;24/2/2022
758622;27/11/2022
758623;17/12/2023
758624;27/2/2021
758625;17/10/2020
758626;1/11/2022
758627;9/8/2022
758628;15/2/2021
758629;20/3/2024
758630;16/7/2024
758631;17/4/2022
758632;11/2/2022
758633;9/6/2022
758634;2/3/2022
758635;13/9/2023
758636;4/2/2024
758637;16/5/2021
758638;10/7/2021
758639;25/2/2022
758640;19/3/2024
758641;22/4/2021
758642;2/11/2020
758643;26/10/2021
758644;16/9/2021
758645;24/12/2021
758646;18/12/2022
758647;7/10/2021
758648;2/8/2024
758649;4/10/2020
758650;3/8/2024
758651;4/6/2024
758652;3/1/2021
758653;26/7/2021
758654;10/9/2020
758655;7/12/2022
758656;18/11/2023
758657;15/1/2024
758658;24/12/2022
758659;20/10/2020
758660;23/8/2022
758661;14/2/2021
758662;28/3/2023
758663;12/2/2024
758664;27/6/2020
758665;1/4/2022
758666;27/4/2021
758667;14/9/2020
758668;28/8/2021
758669;30/8/2024
758670;2/2/2020
758671;20/7/2020
758672;25/9/2024
758673;24/2/2022
758674;2/11/2024
758675;21/6/2020
758676;19/10/2023
758677;30/11/2020
758678;29/1/2020
758679;1/2/2024
758680;7/6/2021
758681;9/3/2023
758682;2/7/2022
758683;16/1/2023
758684;7/9/2023
758685;10/8/2020
758686;6/10/2020
758687;25/6/2022
758688;31/8/2023
758689;20/3/2022
758690;26/3/2022
758691;5/5/2021
758692;6/5/2020
758693;29/11/2022
758694;26/11/2023
758695;24/6/2020
758696;23/8/2022
758697;23/12/2020
758698;19/7/2023
758699;6/5/2021
758700;15/5/2023
758701;2/1/2021
758702;24/9/2023
758703;17/3/2024
758704;10/1/2020
758705;5/5/2024
758706;22/5/2022
758707;9/3/2023
758708;10/8/2020
758709;19/9/2023
758710;11/4/2021
758711;6/8/2022
758712;15/7/2022
758713;25/5/2024
758714;25/1/2021
758715;28/4/2024
758716;20/12/2021
758717;5/8/2024
758718;23/3/2023
758719;14/8/2020
758720;30/5/2024
758721;18/11/2020
758722;2/4/2020
758723;15/8/2021
758724;21/1/2021
758725;24/10/2023
758726;14/1/2023
758727;6/9/2022
758728;5/8/2023
758729;15/6/2020
758730;1/9/2021
758731;14/12/2020
758732;4/11/2023
758733;29/5/2021
758734;1/2/2023
758735;2/3/2023
758736;28/12/2021
758737;11/3/2021
758738;24/9/2021
758739;12/9/2023
758740;31/7/2024
758741;18/2/2024
758742;23/3/2020
758743;12/11/2022
758744;14/1/2022
758745;13/9/2020
758746;20/7/2023
758747;5/11/2020
758748;29/3/2021
758749;3/9/2021
758750;28/10/2022
758751;13/3/2023
758752;15/10/2020
758753;26/3/2022
758754;3/6/2021
758755;4/8/2024
758756;22/1/2023
758757;16/7/2023
758758;1/5/2023
758759;23/5/2021
758760;31/12/2022
758761;5/6/2024
758762;23/6/2020
758763;21/1/2020
758764;9/10/2022
758765;7/7/2022
758766;23/7/2021
758767;29/4/2020
758768;8/3/2023
758769;25/1/2024
758770;1/7/2023
758771;6/2/2020
758772;22/4/2024
758773;22/9/2024
758774;16/1/2024
758775;27/5/2024
758776;11/5/2021
758777;1/8/2020
758778;31/7/2023
758779;13/4/2023
758780;28/8/2023
758781;4/10/2024
758782;26/7/2021
758783;12/6/2022
758784;10/5/2022
758785;25/10/2022
758786;14/10/2023
758787;22/5/2023
758788;17/8/2020
758789;15/1/2024
758790;28/12/2020
758791;8/11/2022
758792;17/4/2022
758793;19/9/2023
758794;3/1/2023
758795;14/4/2023
758796;16/9/2023
758797;7/8/2023
758798;15/12/2022
758799;20/12/2022
758800;18/12/2022
758801;17/3/2023
758802;17/2/2022
758803;3/8/2021
758804;7/10/2022
758805;12/12/2021
758806;30/1/2024
758807;1/11/2020
758808;26/6/2021
758809;2/10/2022
758810;12/6/2022
758811;5/3/2024
758812;13/2/2021
758813;11/10/2022
758814;29/6/2022
758815;6/6/2021
758816;25/6/2020
758817;28/8/2022
758818;11/1/2021
758819;22/11/2021
758820;5/7/2024
758821;30/6/2020
758822;28/11/2020
758823;4/11/2021
758824;7/5/2022
758825;18/7/2020
758826;23/12/2021
758827;6/2/2020
758828;13/11/2023
758829;30/5/2021
758830;7/1/2023
758831;15/6/2021
758832;1/5/2021
758833;23/3/2020
758834;22/8/2023
758835;9/4/2022
758836;10/7/2023
758837;21/11/2023
758838;24/4/2022
758839;16/6/2023
758840;28/3/2020
758841;25/2/2020
758842;2/2/2024
758843;8/7/2020
758844;18/12/2022
758845;17/9/2020
758846;28/7/2024
758847;26/5/2020
758848;20/8/2022
758849;18/11/2023
758850;1/7/2023
758851;10/9/2024
758852;28/2/2023
758853;17/10/2023
758854;5/11/2020
758855;17/4/2024
758856;12/2/2024
758857;29/5/2021
758858;27/4/2023
758859;17/11/2021
758860;1/3/2022
758861;8/1/2023
758862;1/6/2022
758863;9/10/2021
758864;2/7/2022
758865;10/4/2024
758866;11/1/2021
758867;19/9/2021
758868;28/3/2021
758869;24/7/2020
758870;29/10/2022
758871;4/9/2024
758872;1/8/2020
758873;24/5/2022
758874;27/2/2020
758875;12/9/2020
758876;18/9/2020
758877;5/10/2022
758878;7/12/2022
758879;22/7/2022
758880;8/11/2023
758881;5/5/2024
758882;30/9/2022
758883;29/3/2021
758884;6/12/2020
758885;26/6/2024
758886;12/1/2021
758887;20/7/2023
758888;12/3/2023
758889;25/12/2021
758890;17/7/2022
758891;29/8/2024
758892;5/12/2021
758893;18/6/2024
758894;13/8/2021
758895;3/1/2022
758896;16/4/2021
758897;29/6/2020
758898;11/12/2023
758899;4/6/2022
758900;16/8/2022
758901;10/1/2020
758902;7/1/2022
758903;15/9/2023
758904;11/11/2023
758905;1/5/2021
758906;19/7/2020
758907;5/3/2023
758908;29/4/2021
758909;7/7/2023
758910;4/12/2022
758911;13/2/2024
758912;20/3/2024
758913;26/10/2020
758914;7/10/2021
758915;7/3/2023
758916;16/7/2023
758917;21/2/2023
758918;7/6/2022
758919;13/2/2023
758920;15/2/2021
758921;15/10/2021
758922;30/3/2023
758923;3/3/2022
758924;30/4/2024
758925;17/9/2024
758926;29/3/2020
758927;26/7/2023
758928;9/8/2020
758929;26/9/2020
758930;1/1/2024
758931;22/3/2021
758932;16/10/2023
758933;29/5/2022
758934;21/10/2023
758935;14/7/2024
758936;11/3/2021
758937;18/12/2021
758938;23/2/2024
758939;7/9/2022
758940;3/4/2020
758941;14/8/2022
758942;7/6/2021
758943;18/1/2021
758944;24/2/2024
758945;24/3/2020
758946;1/11/2024
758947;2/9/2022
758948;17/7/2024
758949;17/8/2022
758950;14/4/2021
758951;13/3/2020
758952;21/10/2021
758953;10/10/2022
758954;26/7/2023
758955;19/4/2022
758956;12/6/2022
758957;23/12/2021
758958;5/3/2023
758959;2/12/2022
758960;8/5/2023
758961;13/7/2023
758962;31/10/2021
758963;24/1/2021
758964;2/2/2021
758965;5/9/2022
758966;31/5/2024
758967;20/11/2021
758968;29/6/2024
758969;7/9/2021
758970;16/4/2020
758971;13/1/2020
758972;24/8/2023
758973;4/1/2022
758974;1/11/2021
758975;13/8/2023
758976;3/2/2024
758977;6/1/2021
758978;19/9/2021
758979;17/9/2021
758980;25/11/2020
758981;8/1/2024
758982;20/2/2024
758983;28/5/2021
758984;20/9/2024
758985;13/1/2021
758986;21/1/2021
758987;26/3/2021
758988;14/7/2023
758989;19/12/2022
758990;31/8/2023
758991;20/4/2021
758992;30/10/2024
758993;18/2/2023
758994;21/10/2020
758995;28/2/2022
758996;10/3/2024
758997;2/7/2022
758998;3/7/2021
758999;7/10/2024
759000;3/8/2024
759001;17/5/2024
759002;30/5/2023
759003;12/2/2024
759004;21/6/2024
759005;12/2/2020
759006;20/7/2023
759007;5/4/2021
759008;7/4/2020
759009;7/2/2021
759010;2/3/2021
759011;25/7/2022
759012;9/3/2021
759013;20/9/2020
759014;23/4/2023
759015;3/5/2020
759016;17/11/2023
759017;2/1/2023
759018;27/3/2020
759019;15/8/2021
759020;29/12/2023
759021;1/6/2024
759022;8/4/2022
759023;26/1/2021
759024;7/10/2020
759025;22/2/2020
759026;10/12/2021
759027;22/8/2022
759028;12/9/2020
759029;4/5/2022
759030;23/3/2021
759031;18/5/2020
759032;14/10/2020
759033;7/9/2024
759034;20/12/2021
759035;26/2/2020
759036;17/9/2023
759037;21/8/2021
759038;26/8/2020
759039;29/7/2021
759040;23/10/2020
759041;19/1/2024
759042;13/5/2024
759043;18/3/2022
759044;30/1/2020
759045;16/10/2024
759046;10/12/2023
759047;25/10/2023
759048;30/3/2020
759049;11/2/2024
759050;3/11/2022
759051;31/8/2020
759052;19/9/2023
759053;7/12/2023
759054;7/3/2022
759055;14/6/2022
759056;25/8/2020
759057;16/12/2021
759058;31/10/2022
759059;6/1/2024
759060;4/7/2022
759061;19/1/2022
759062;1/10/2023
759063;28/8/2021
759064;7/10/2022
759065;11/4/2023
759066;13/10/2022
759067;3/10/2022
759068;16/9/2021
759069;7/7/2022
759070;20/12/2023
759071;16/9/2020
759072;19/10/2024
759073;5/8/2022
759074;14/1/2021
759075;14/5/2020
759076;20/4/2020
759077;14/11/2021
759078;18/6/2021
759079;8/11/2022
759080;25/2/2020
759081;11/12/2023
759082;9/12/2020
759083;11/12/2020
759084;24/2/2024
759085;23/3/2023
759086;9/9/2023
759087;29/5/2021
759088;21/5/2022
759089;20/10/2024
759090;16/11/2022
759091;10/10/2022
759092;17/9/2020
759093;5/3/2024
759094;14/2/2021
759095;2/1/2023
759096;10/3/2023
759097;3/1/2021
759098;2/3/2023
759099;8/8/2024
759100;9/10/2022
759101;6/3/2022
759102;31/3/2024
759103;26/12/2021
759104;20/7/2021
759105;1/9/2022
759106;22/2/2020
759107;12/9/2020
759108;7/12/2023
759109;18/6/2024
759110;10/10/2021
759111;22/8/2020
759112;20/9/2020
759113;8/12/2021
759114;6/10/2022
759115;17/9/2024
759116;10/5/2023
759117;16/7/2023
759118;5/5/2020
759119;19/7/2023
759120;1/12/2022
759121;7/2/2022
759122;8/6/2022
759123;15/11/2022
759124;21/8/2020
759125;22/9/2023
759126;17/9/2024
759127;7/10/2024
759128;18/9/2024
759129;29/12/2020
759130;18/4/2020
759131;15/5/2024
759132;6/4/2022
759133;23/7/2024
759134;4/1/2022
759135;30/12/2023
759136;31/1/2024
759137;22/9/2021
759138;17/3/2022
759139;18/3/2024
759140;17/12/2020
759141;14/5/2024
759142;25/9/2024
759143;10/11/2023
759144;12/3/2020
759145;2/11/2020
759146;24/1/2024
759147;23/10/2023
759148;11/12/2022
759149;13/1/2024
759150;2/10/2023
759151;22/10/2022
759152;26/8/2022
759153;14/1/2020
759154;7/10/2020
759155;27/4/2020
759156;6/1/2021
759157;14/4/2024
759158;14/2/2023
759159;24/8/2023
759160;22/10/2024
759161;7/8/2024
759162;13/9/2023
759163;7/5/2024
759164;3/5/2022
759165;2/6/2023
759166;19/7/2022
759167;16/6/2024
759168;14/10/2021
759169;27/2/2024
759170;15/4/2020
759171;9/2/2021
759172;4/4/2022
759173;28/7/2024
759174;23/1/2020
759175;8/1/2021
759176;29/9/2022
759177;15/4/2024
759178;2/5/2021
759179;7/5/2023
759180;5/3/2022
759181;22/9/2021
759182;12/2/2023
759183;12/6/2023
759184;20/1/2021
759185;13/6/2023
759186;11/4/2023
759187;30/12/2020
759188;5/9/2020
759189;11/8/2023
759190;21/12/2022
759191;16/6/2021
759192;9/7/2021
759193;7/3/2020
759194;4/8/2023
759195;10/6/2021
759196;13/2/2023
759197;1/12/2020
759198;23/2/2022
759199;31/7/2022
759200;21/2/2022
759201;7/1/2022
759202;13/6/2022
759203;5/10/2021
759204;3/5/2020
759205;19/1/2024
759206;14/12/2020
759207;29/9/2021
759208;14/6/2023
759209;11/3/2021
759210;8/3/2021
759211;25/10/2022
759212;13/1/2023
759213;18/5/2021
759214;19/12/2022
759215;23/8/2023
759216;13/7/2020
759217;31/10/2023
759218;29/1/2020
759219;23/3/2023
759220;20/12/2022
759221;27/6/2023
759222;13/4/2021
759223;4/7/2022
759224;15/1/2021
759225;6/9/2022
759226;4/7/2022
759227;8/5/2024
759228;18/11/2020
759229;22/7/2024
759230;14/9/2020
759231;16/7/2022
759232;21/7/2023
759233;9/5/2021
759234;26/7/2024
759235;18/3/2020
759236;10/11/2020
759237;21/5/2021
759238;22/5/2023
759239;26/2/2021
759240;22/10/2024
759241;19/11/2020
759242;20/8/2021
759243;10/8/2021
759244;17/5/2024
759245;30/5/2022
759246;11/11/2020
759247;9/12/2021
759248;28/11/2022
759249;6/8/2024
759250;24/4/2023
759251;27/5/2023
759252;2/7/2024
759253;23/9/2022
759254;20/1/2020
759255;24/2/2021
759256;10/9/2024
759257;8/12/2022
759258;20/7/2023
759259;29/5/2020
759260;6/4/2020
759261;30/8/2022
759262;4/6/2022
759263;20/8/2022
759264;24/7/2021
759265;27/6/2024
759266;8/9/2024
759267;14/3/2024
759268;9/6/2022
759269;8/4/2024
759270;2/3/2021
759271;23/5/2024
759272;27/8/2023
759273;19/3/2023
759274;17/8/2023
759275;17/4/2022
759276;22/12/2021
759277;19/8/2022
759278;25/2/2020
759279;10/4/2024
759280;2/2/2020
759281;11/2/2024
759282;7/9/2024
759283;29/10/2024
759284;16/12/2023
759285;18/8/2022
759286;11/11/2023
759287;1/8/2022
759288;3/3/2024
759289;13/1/2022
759290;9/11/2020
759291;16/4/2020
759292;14/12/2020
759293;17/8/2020
759294;13/4/2023
759295;10/7/2023
759296;22/3/2024
759297;3/9/2022
759298;6/8/2020
759299;2/10/2023
759300;25/6/2020
759301;25/8/2022
759302;23/5/2024
759303;18/10/2021
759304;28/10/2022
759305;18/10/2020
759306;30/1/2021
759307;22/2/2020
759308;6/9/2024
759309;25/1/2021
759310;15/7/2023
759311;29/9/2021
759312;14/1/2024
759313;29/6/2020
759314;26/6/2023
759315;17/10/2024
759316;13/9/2023
759317;7/9/2024
759318;13/12/2020
759319;2/5/2021
759320;20/2/2020
759321;6/6/2021
759322;9/9/2021
759323;18/1/2023
759324;8/1/2023
759325;31/5/2024
759326;24/11/2020
759327;26/12/2023
759328;27/2/2023
759329;28/9/2021
759330;20/2/2021
759331;14/10/2023
759332;28/7/2023
759333;6/11/2021
759334;8/8/2021
759335;25/11/2022
759336;1/10/2024
759337;11/11/2022
759338;4/3/2022
759339;10/9/2023
759340;2/9/2024
759341;4/1/2022
759342;13/1/2023
759343;12/11/2020
759344;12/10/2022
759345;9/5/2023
759346;22/3/2020
759347;16/12/2020
759348;12/4/2022
759349;9/10/2022
759350;24/5/2022
759351;18/5/2024
759352;10/11/2024
759353;19/9/2020
759354;11/9/2022
759355;26/8/2021
759356;22/7/2021
759357;17/1/2023
759358;22/5/2023
759359;12/4/2022
759360;13/3/2024
759361;8/12/2023
759362;17/3/2021
759363;5/3/2024
759364;7/12/2023
